Date,Open,High,Low,Close,Volume
2024-11-21,503.52250281083025,504.23863907755907,494.88910418409273,502.269287109375,34526700
2024-11-22,501.7123101251142,503.8109691728965,500.08109899945873,503.074951171875,23826600
2024-11-25,507.1628348574178,508.7045326214257,501.5531263369306,503.87060546875,26375200
2024-11-26,505.35261100508006,507.40158084162204,504.50719809176707,506.5760192871094,26557100
2024-11-27,505.44214367713033,505.51174484646646,499.23561951766123,502.5875244140625,24957400
2024-11-29,503.21417752443887,507.60050843550283,502.59751052014724,507.00372314453125,15334000
2024-12-02,508.26693218686097,513.4887504350102,507.8790111186217,512.52392578125,25147200
2024-12-03,511.1911504181891,514.373985095904,510.61424683539474,514.095458984375,18597900
2024-12-04,517.5269512439784,520.7097859190565,516.8107846060128,520.451171875,26086200
2024-12-05,520.5008591030347,521.226921022137,518.6209900907503,519.0089111328125,18169600
2024-12-06,519.675280801468,523.8925105480843,519.5459737916175,523.65380859375,23762600
2024-12-09,522.7288945325893,523.5245880810076,518.4221204877712,519.575927734375,20674400
2024-12-10,520.8091667441121,522.5597286555064,516.3730864780794,517.8053588867188,24350000
2024-12-11,522.1818663890722,527.7617380486803,521.7740939285375,527.075439453125,32168600
2024-12-12,524.8474256077255,526.1205837537462,523.1963631388469,523.6737670898438,23577500
2024-12-13,527.6124973833525,530.307911172932,524.4694263576389,527.68212890625,28780400
2024-12-16,530.2184846535105,536.2559086463527,530.1388970892364,535.2811279296875,31979900
2024-12-17,533.4808196320281,534.5948026460842,531.2628096373928,532.923828125,28579100
2024-12-18,532.2773503776515,533.9980443477575,512.2454469027805,513.6975708007812,54703200
2024-12-19,518.3923099577986,518.9592575433442,511.07183222457314,511.40997314453125,46441800
2024-12-20,507.7000078297467,522.0028221794778,506.556186993886,515.8758544921875,60530000
2024-12-23,517.5943450139422,521.2804299717675,514.1872352921986,520.90185546875,29672800
2024-12-24,522.854514827797,528.0548371426894,522.2169092458087,527.9652099609375,17558200
2024-12-26,526.331416906876,529.2404090350186,524.3289727948384,527.6065673828125,19090500
2024-12-27,524.0300435156842,524.4683897338862,515.9106967940162,520.593017578125,33839600
2024-12-30,513.5695291597104,517.4050126837748,509.9033582941444,513.6691284179688,34584000
2024-12-31,514.9543347038892,515.7114228726336,508.3393140727987,509.3056640625,29117000
2025-01-02,512.3641052015905,514.6953239346398,503.80644256925154,508.3094482421875,36389800
2025-01-03,511.417696434176,517.6940315122579,510.60083647061316,516.6280517578125,29059500
2025-01-06,522.0476114174397,525.9328953582989,520.065111494004,522.5656127929688,36109700
2025-01-07,523.6116330578326,524.0100909190774,511.34797203831766,513.2407836914062,36690300
2025-01-08,513.1411571001679,514.9741969361809,508.6481238764345,513.3304443359375,30777800
2025-01-10,509.5547442725234,509.6543435394188,502.02320337175274,505.2808837890625,40532500
2025-01-13,499.3134390625005,504.1152729350246,497.8190852309919,503.6570129394531,31694200
2025-01-14,506.8250294419463,508.2396977619812,499.7019490145044,503.1788024902344,33737200
2025-01-15,511.09889744457155,515.9007006401041,509.5347694909147,514.7550659179688,34957600
2025-01-16,517.026467249921,517.1061831442493,511.01919663194894,511.1487121582031,28229000
2025-01-17,520.8819303330192,522.0973697832961,511.1786021287471,519.776123046875,51837900
2025-01-21,522.5058431761768,523.9902251025194,518.102497036575,522.8246459960938,23628000
2025-01-22,527.5766383538297,531.8106408124149,527.2678076655376,529.5093383789062,33593000
2025-01-23,527.0486459270462,530.7546752856922,526.4609007666552,530.6351318359375,23096600
2025-01-24,531.0136677980639,531.7807280773806,526.1620039307094,527.6364135742188,19878300
2025-01-27,509.0765966785985,516.0402765990139,508.2297899969277,512.2745361328125,60771700
2025-01-28,513.2806042053568,521.0313482861533,509.85358086015856,519.8458251953125,33194200
2025-01-29,520.4934372745863,520.6229528077788,514.9543680275574,518.8695678710938,26649000
2025-01-30,521.738726504641,524.1196841000327,516.2594290396685,521.0811767578125,27431300
2025-01-31,524.9366128086152,529.5193345139795,519.2282004570609,520.3240356445312,38755200
2025-02-03,511.53724066840994,518.8894667950981,509.12636671091076,516.1597900390625,40580800
2025-02-04,516.6778655999509,523.1334552229995,516.2793468900811,522.495849609375,26046800
2025-02-05,519.8558471490118,525.0263141261553,518.6603518561534,524.8668823242188,21134100
2025-02-06,525.3750084458582,527.8157988351848,523.7611109716172,527.6065673828125,19434500
2025-02-07,528.1444531000723,530.0970363211669,520.2243664565356,520.9515991210938,29605500
2025-02-10,525.2354245805267,528.3636196768954,524.7672229274917,527.2578125,20852800
2025-02-11,523.9802362938708,527.9252913951378,523.8507207672724,526.0025634765625,19325500
2025-02-12,520.3339861084905,527.1980658905265,519.9853278738981,526.3114013671875,25009400
2025-02-13,527.9850525304931,534.2015544609476,527.1980481045974,533.8828125,28714800
2025-02-14,533.9923693740982,536.8117337584231,533.6536224423348,536.1243286132812,17862600
2025-02-18,537.698413065698,537.9674162315473,534.022299955899,537.3397827148438,20565000
2025-02-19,536.5427605384632,538.774319161458,534.440717443179,537.4891967773438,19666900
2025-02-20,536.7021786452833,537.0707810856188,530.4558205310736,535.2078247070312,26550800
2025-02-21,536.3534192678146,536.373363440965,523.7311290744665,524.0997314453125,47093800
2025-02-24,525.893006175843,527.0785293164791,517.574460821282,517.9131469726562,39268400
2025-02-25,517.2854859915275,517.3652018839585,507.52238695535993,511.3877868652344,48940000
2025-02-26,513.5894882871941,517.7038863374212,509.4451131699638,512.6231079101562,34457600
2025-02-27,516.179721700075,517.1161858963768,498.16775925470586,498.3869323730469,52448000
2025-02-28,498.24745713466467,506.864891443897,495.05949014730743,506.2572021484375,47654000
2025-03-03,509.5945814567039,511.10884909409276,491.72210680896086,495.1790466308594,44587200
2025-03-04,492.3198540523609,501.8438669070773,485.90409236827736,493.6846923828125,67875400
2025-03-05,494.33226372255456,501.7342891326799,489.4108559644338,500.1203918457031,46323700
2025-03-06,491.8316909406421,496.7032685538406,484.36989397516925,486.36236572265625,57574300
2025-03-07,485.3262961011522,491.42325508804356,478.7212470644506,489.9388732910156,54714700
2025-03-10,481.6302729539333,482.1483046930257,466.8959350231872,470.95062255859375,76668000
2025-03-11,470.5720365490684,477.0077119927552,465.25214045630736,469.8248596191406,68760800
2025-03-12,477.35640613966797,479.2492483034156,470.01415228809566,475.1248474121094,46971100
2025-03-13,474.4573475399869,474.48723340088907,464.67430370193534,466.5771179199219,46563300
2025-03-14,471.94682088464697,478.75109837332525,471.3391012058141,477.8544921875,43563000
2025-03-17,477.80464993047315,484.01121007163346,476.00146551756944,480.9527587890625,41744400
2025-03-18,477.6054480628794,477.8046769977494,470.63179688559507,472.7537841796875,39072300
2025-03-19,475.01520527629424,483.50312363162146,473.0825053273427,479.0798645019531,40430300
2025-03-20,475.0849778783517,482.7260901579374,474.3876005916405,477.4560241699219,36780500
2025-03-21,472.29549549568526,479.7971505017605,471.1299165344871,479.0300598144531,42234900
2025-03-24,486.6286929361406,490.3901226191041,483.296306654798,489.54205322265625,34567200
2025-03-25,490.27040239350913,492.4953019420397,489.30261128131787,492.3356628417969,26035200
2025-03-26,491.1783047786964,492.036361140999,481.71992401202056,483.2763671875,34627100
2025-03-27,481.31085258636614,485.47133436435945,479.1557704025238,480.52264404296875,33469800
2025-03-28,478.716780016139,479.4251537993937,466.98356470882175,467.8715515136719,46363800
2025-03-31,460.8675723729834,468.7894538218736,456.28800345950606,467.85162353515625,53000300
2025-04-01,466.23526514595727,472.5508595678627,463.3618526767417,471.62298583984375,41156200
2025-04-02,465.05794840151947,478.4673280191872,464.79853106385406,475.0650939941406,49894500
2025-04-03,455.40000781261466,459.0217417604512,449.1143744877712,449.6331787109375,70456300
2025-04-04,437.14172341887735,439.3666229320661,421.70697021484375,421.70697021484375,117088400
2025-04-07,407.72888642907077,442.13033594097755,401.47318336158713,422.7246398925781,161557000
2025-04-08,437.16165046755134,442.1303144349011,408.85629674852464,415.11199951171875,101248100
2025-04-09,414.6231430319054,466.7640494224436,414.48344740281163,464.938232421875,142876900
2025-04-10,452.52658097834694,454.5519544943761,431.64427637376247,445.16339111328125,108384100
2025-04-11,443.6368995420995,454.7515326857512,440.3244565510031,453.36468505859375,52483800
2025-04-14,463.4017603039649,463.99041238720434,451.5987273133604,456.43768310546875,43941200
2025-04-15,457.49523727635807,461.3264842842656,455.11066821301586,456.94647216796875,35404200
2025-04-16,448.00689370261694,451.58871031200715,436.76258311356116,443.1679382324219,48980600
2025-04-17,446.1511471509205,446.72981223752805,440.3543570860115,443.088134765625,44837000
2025-04-21,437.2314980152638,438.0795369204027,426.9549484348984,432.1231384277344,44149300
2025-04-22,437.82017753392927,446.5601976003793,436.6228994956535,443.46728515625,52304400
2025-04-23,457.126082514728,462.3242031118777,451.8481271450211,453.5242919921875,55801100
2025-04-24,455.4399282507265,466.5944474838895,454.791384907367,466.28515625,45956100
2025-04-25,465.90601675595167,472.01206755185086,464.32963016047904,471.4832763671875,38697100
2025-04-28,471.95220062328804,473.7281436779861,464.96815011298537,471.3336181640625,33550800
2025-04-29,469.09876024538016,475.3345200084478,468.5200646884619,474.446533203125,30613100
2025-04-30,466.06566379739684,476.11272692532424,461.3763604209729,474.38665771484375,46810600
2025-05-01,482.30855818505677,486.0699573116427,479.6446283596297,480.5824890136719,43316500
2025-05-02,485.4314565899748,489.7914949378418,483.7253307988606,487.7162170410156,39218100
2025-05-05,483.49585870590107,487.9157577687587,482.99699794174893,484.82281494140625,28309500
2025-05-06,478.467349889628,483.9448315222372,477.1004762212246,480.3131408691406,32786300
2025-05-07,480.9816004896274,484.69312594348264,475.6936883542095,482.1988220214844,38006300
2025-05-08,487.4169031432312,491.57741536579834,483.06685184010024,487.1774597167969,39577600
2025-05-09,489.09307133776764,490.4200580470196,485.09222863644607,486.8581848144531,27767400
2025-05-12,505.83481476868576,506.73278847929913,500.3373899950198,506.69287109375,45090600
2025-05-13,507.99985019165166,516.211108574203,507.2615460721175,514.4152221679688,53269600
2025-05-14,515.5926085268512,518.0469646789172,514.5749130124277,517.4982299804688,47014500
2025-05-15,515.34313429326,520.740780872913,513.9961737159014,518.06689453125,50153300
2025-05-16,519.4736774852381,520.5113468748441,515.9217911890203,520.32177734375,48394600
2025-05-19,513.0683621458206,521.3395134461759,513.0683621458206,520.8206787109375,52536200
2025-05-20,518.2864297349452,519.7431252481014,515.4828343697768,519.0846557617188,42517600
2025-05-21,515.0937453813776,521.8083922034795,510.0751765474603,511.8710632324219,71292800
2025-05-22,512.4896663081278,516.5304876315237,511.1327795047052,512.8289184570312,55607200
2025-05-23,505.0266864096977,510.6737940312997,504.428047390636,508.0797119140625,58368100
2025-05-27,514.9740148753984,520.5213443920381,513.4175716555094,520.0324096679688,47226300
2025-05-28,520.9902300780834,522.4868123985062,517.2088873377407,517.7276611328125,46637200
2025-05-29,525.1308036452639,525.2804253410164,516.1413226819035,518.745361328125,58513300
2025-05-30,518.2565112732493,519.4936763161024,510.7636123003792,517.92724609375,67662800
2025-06-02,516.0615146714447,522.2573877784328,514.7943887427975,522.0179443359375,44762800
2025-06-03,522.3671028482407,527.5352932742484,521.4990899538703,526.0985717773438,44070300
2025-06-04,526.8069684561985,528.6328159543389,524.7715775087336,527.5652465820312,41359300
2025-06-05,528.9720333839703,531.8354895194587,521.4691474254556,523.5942993164062,61031200
2025-06-06,528.7924202239315,530.5883068303796,527.0065205763339,528.7125854492188,42467000
2025-06-09,528.9321230881146,531.1370487649452,527.8046928522319,529.4908447265625,33688700
2025-06-10,529.9597463571823,533.6812892020579,527.6849728561217,532.9928588867188,40664800
2025-06-11,534.3996074866686,535.5569985772692,528.9021520465418,531.1968994140625,53701000
2025-06-12,529.8800008275191,533.4219003917297,529.6305704230522,532.444091796875,34104900
2025-06-13,526.4777297402487,530.6581857051825,524.5321604293532,525.7593994140625,55814400
2025-06-16,529.2912890357304,534.1501881746067,529.2414151368115,533.0726318359375,37622100
2025-06-17,530.4985241525759,532.114828121446,526.7071337109421,527.87451171875,42180900
2025-06-18,528.8921241797174,531.3365539479147,526.1983249413829,527.78466796875,43983500
2025-06-20,531.047259148263,532.344284928363,523.6840695536811,525.629638671875,61643500
2025-06-23,526.20000126727,531.55378026132,523.0436870736086,531.034423828125,50666100
2025-06-24,536.2683002275495,540.0738858388895,535.649023059839,539.1549682617188,45442000
2025-06-25,541.4323074065491,542.680859941889,538.7554180865176,540.5333251953125,44804200
2025-06-26,542.7207916351388,546.0369544844908,540.8929546179629,545.5874633789062,43811400
2025-06-27,546.6263273030402,549.3531466770356,543.9094451396949,547.4553833007812,57577100
2025-06-30,550.6216558623904,552.1598506096717,548.3742613412151,551.001220703125,45548700
2025-07-01,549.0934460070984,550.0723527171726,544.0293092638873,546.3566284179688,56166700
2025-07-02,545.5275288228387,550.3619510063211,545.4875970893971,550.1621704101562,36538300
2025-07-03,552.5394696749878,556.5548344555102,552.5394696749878,555.575927734375,26443500
2025-07-07,552.8790730109989,553.6981308106792,548.9436328812806,551.3908081054688,45349300
2025-07-08,552.7392132279926,553.3684885906421,550.4618241127889,551.700439453125,36153300
2025-07-09,553.8379260408744,556.9843029163527,552.4595191206155,555.6058959960938,43045500
2025-07-10,556.2451587077356,556.6546571200741,552.1099380275332,554.8068237304688,34710900
2025-07-11,552.6593063234978,555.1464133288152,551.4107537333198,553.5582885742188,39618600
2025-07-14,553.3485178698481,556.3051123937647,550.9912651766557,555.5659790039062,36453300
2025-07-15,559.6012590858759,560.1506100210427,556.0153892983303,556.0753173828125,43277700
